[13:48:43:212500 12-06-2020][INFO] @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
[13:48:43:213900 12-06-2020][INFO] Applicacao inicializada - application\core\Application::__construct 
[13:48:43:214600 12-06-2020][INFO] Configuracao inicializada 
[13:48:46:525800 12-06-2020][PROC] URL (fixed-A) '/admin' 
[13:48:46:526200 12-06-2020][PROC] URL (fixed-B) 'in' 
[13:48:46:527100 12-06-2020][PROC] URL bruta '/admin/users' 
[13:48:46:527600 12-06-2020][PROC] URL (fixed-A) '/admin/users' 
[13:48:46:528000 12-06-2020][PROC] URL (fixed-B) 'in/users' 
[13:48:46:528500 12-06-2020][PROC] URL bruta '/admin/users/create' 
[13:48:46:528800 12-06-2020][PROC] URL (fixed-A) '/admin/users/create' 
[13:48:46:529100 12-06-2020][PROC] URL (fixed-B) 'in/users/create' 
[13:48:46:529400 12-06-2020][PROC] URL bruta '/admin/users/create' 
[13:48:46:529700 12-06-2020][PROC] URL (fixed-A) '/admin/users/create' 
[13:48:46:530000 12-06-2020][PROC] URL (fixed-B) 'in/users/create' 
[13:48:46:530300 12-06-2020][PROC] URL bruta '/admin/users/:id' 
[13:48:46:530600 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id' 
[13:48:46:530900 12-06-2020][PROC] URL (fixed-B) 'in/users/:id' 
[13:48:46:531200 12-06-2020][PROC] URL bruta '/admin/users/:id/delete' 
[13:48:46:531500 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/delete' 
[13:48:46:531900 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/delete' 
[13:48:46:532200 12-06-2020][PROC] URL bruta '/admin/users/:id/edit' 
[13:48:46:532500 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/edit' 
[13:48:46:532800 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/edit' 
[13:48:46:533100 12-06-2020][PROC] URL bruta '/admin/users/:id/edit' 
[13:48:46:533400 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/edit' 
[13:48:46:533800 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/edit' 
[13:48:46:534600 12-06-2020][PROC] URL bruta '/admin/zzz' 
[13:48:46:535100 12-06-2020][PROC] URL (fixed-A) '/admin/zzz' 
[13:48:46:535400 12-06-2020][PROC] URL (fixed-B) 'in/zzz' 
[13:48:46:536800 12-06-2020][PROC] URL bruta '/dev/docs' 
[13:48:46:537400 12-06-2020][PROC] URL (fixed-A) '/dev/docs' 
[13:48:46:537800 12-06-2020][PROC] URL (fixed-B) '/docs' 
[13:48:46:538100 12-06-2020][PROC] URL bruta '/dev/docs/:page' 
[13:48:46:538400 12-06-2020][PROC] URL (fixed-A) '/dev/docs/:page' 
[13:48:46:538600 12-06-2020][PROC] URL (fixed-B) '/docs/:page' 
[13:48:46:539400 12-06-2020][PROC] URL bruta '/dev' 
[13:48:46:539900 12-06-2020][PROC] URL (fixed-A) '/dev' 
[13:48:46:540200 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:46:541000 12-06-2020][PROC] URL bruta '/dev/manutencao' 
[13:48:46:541700 12-06-2020][PROC] URL (fixed-A) '/dev/manutencao' 
[13:48:46:542400 12-06-2020][PROC] URL (fixed-B) '/manutencao' 
[13:48:46:542700 12-06-2020][PROC] URL bruta '/dev/manutencao' 
[13:48:46:543000 12-06-2020][PROC] URL (fixed-A) '/dev/manutencao' 
[13:48:46:543300 12-06-2020][PROC] URL (fixed-B) '/manutencao' 
[13:48:46:544100 12-06-2020][PROC] URL bruta '/dev/models' 
[13:48:46:544500 12-06-2020][PROC] URL (fixed-A) '/dev/models' 
[13:48:46:544800 12-06-2020][PROC] URL (fixed-B) '/models' 
[13:48:46:545100 12-06-2020][PROC] URL bruta '/dev/models/initialize' 
[13:48:46:545500 12-06-2020][PROC] URL (fixed-A) '/dev/models/initialize' 
[13:48:46:545800 12-06-2020][PROC] URL (fixed-B) '/models/initialize' 
[13:48:46:546600 12-06-2020][PROC] URL bruta '/dev/modules' 
[13:48:46:547000 12-06-2020][PROC] URL (fixed-A) '/dev/modules' 
[13:48:46:547300 12-06-2020][PROC] URL (fixed-B) '/modules' 
[13:48:46:547600 12-06-2020][PROC] URL bruta '/dev/modules/:action/:key' 
[13:48:46:548000 12-06-2020][PROC] URL (fixed-A) '/dev/modules/:action/:key' 
[13:48:46:548400 12-06-2020][PROC] URL (fixed-B) '/modules/:action/:key' 
[13:48:46:549200 12-06-2020][PROC] URL bruta '/dev/repository' 
[13:48:46:549600 12-06-2020][PROC] URL (fixed-A) '/dev/repository' 
[13:48:46:549900 12-06-2020][PROC] URL (fixed-B) '/repository' 
[13:48:46:550200 12-06-2020][PROC] URL bruta '/dev/repository/:repository' 
[13:48:46:550500 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository' 
[13:48:46:550700 12-06-2020][PROC] URL (fixed-B) '/repository/:repository' 
[13:48:46:551000 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/view' 
[13:48:46:551300 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/view' 
[13:48:46:551600 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/view' 
[13:48:46:552000 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/delete' 
[13:48:46:552400 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/delete' 
[13:48:46:552700 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/delete' 
[13:48:46:552900 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/edit' 
[13:48:46:553200 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/edit' 
[13:48:46:553400 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/edit' 
[13:48:46:553700 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/edit' 
[13:48:46:554000 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/edit' 
[13:48:46:554200 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/edit' 
[13:48:46:554500 12-06-2020][PROC] URL bruta '/dev/repository/sheet/:repository' 
[13:48:46:554900 12-06-2020][PROC] URL (fixed-A) '/dev/repository/sheet/:repository' 
[13:48:46:555200 12-06-2020][PROC] URL (fixed-B) '/repository/sheet/:repository' 
[13:48:46:556000 12-06-2020][PROC] URL bruta '/dev/tools' 
[13:48:46:556400 12-06-2020][PROC] URL (fixed-A) '/dev/tools' 
[13:48:46:556900 12-06-2020][PROC] URL (fixed-B) '/tools' 
[13:48:46:557600 12-06-2020][PROC] URL bruta '/dev/tools/modules' 
[13:48:46:558200 12-06-2020][PROC] URL (fixed-A) '/dev/tools/modules' 
[13:48:46:558800 12-06-2020][PROC] URL (fixed-B) '/tools/modules' 
[13:48:46:559300 12-06-2020][PROC] URL bruta '/dev/tools/modules' 
[13:48:46:559600 12-06-2020][PROC] URL (fixed-A) '/dev/tools/modules' 
[13:48:46:559900 12-06-2020][PROC] URL (fixed-B) '/tools/modules' 
[13:48:46:561000 12-06-2020][PROC] URL bruta '/dev/tools/repository' 
[13:48:46:561500 12-06-2020][PROC] URL (fixed-A) '/dev/tools/repository' 
[13:48:46:561800 12-06-2020][PROC] URL (fixed-B) '/tools/repository' 
[13:48:46:562200 12-06-2020][PROC] URL bruta '/dev/tools/repository/save' 
[13:48:46:562600 12-06-2020][PROC] URL (fixed-A) '/dev/tools/repository/save' 
[13:48:46:562900 12-06-2020][PROC] URL (fixed-B) '/tools/repository/save' 
[13:48:46:563900 12-06-2020][PROC] URL bruta '/dev/users' 
[13:48:46:564300 12-06-2020][PROC] URL (fixed-A) '/dev/users' 
[13:48:46:564500 12-06-2020][PROC] URL (fixed-B) '/users' 
[13:48:46:564900 12-06-2020][PROC] URL bruta '/dev/users/create' 
[13:48:46:565200 12-06-2020][PROC] URL (fixed-A) '/dev/users/create' 
[13:48:46:565500 12-06-2020][PROC] URL (fixed-B) '/users/create' 
[13:48:46:565800 12-06-2020][PROC] URL bruta '/dev/users/create' 
[13:48:46:566200 12-06-2020][PROC] URL (fixed-A) '/dev/users/create' 
[13:48:46:566500 12-06-2020][PROC] URL (fixed-B) '/users/create' 
[13:48:46:566800 12-06-2020][PROC] URL bruta '/dev/users/:id' 
[13:48:46:567200 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id' 
[13:48:46:567700 12-06-2020][PROC] URL (fixed-B) '/users/:id' 
[13:48:46:568000 12-06-2020][PROC] URL bruta '/dev/users/:id/delete' 
[13:48:46:568300 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id/delete' 
[13:48:46:568600 12-06-2020][PROC] URL (fixed-B) '/users/:id/delete' 
[13:48:46:568900 12-06-2020][PROC] URL bruta '/dev/users/:id/edit' 
[13:48:46:569300 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id/edit' 
[13:48:46:569600 12-06-2020][PROC] URL (fixed-B) '/users/:id/edit' 
[13:48:46:570000 12-06-2020][PROC] URL bruta '/dev/users/:id/edit' 
[13:48:46:570400 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id/edit' 
[13:48:46:570700 12-06-2020][PROC] URL (fixed-B) '/users/:id/edit' 
[13:48:46:571400 12-06-2020][PROC] URL bruta '/dev/zzz' 
[13:48:46:571800 12-06-2020][PROC] URL (fixed-A) '/dev/zzz' 
[13:48:46:572100 12-06-2020][PROC] URL (fixed-B) '/zzz' 
[13:48:46:572800 12-06-2020][PROC] URL bruta '/badge' 
[13:48:46:573200 12-06-2020][PROC] URL (fixed-A) '/badge' 
[13:48:46:573400 12-06-2020][PROC] URL (fixed-B) 'ge' 
[13:48:46:573700 12-06-2020][PROC] URL bruta '/badge/edit' 
[13:48:46:574000 12-06-2020][PROC] URL (fixed-A) '/badge/edit' 
[13:48:46:574300 12-06-2020][PROC] URL (fixed-B) 'ge/edit' 
[13:48:46:574700 12-06-2020][PROC] URL bruta '/badge/edit' 
[13:48:46:575100 12-06-2020][PROC] URL (fixed-A) '/badge/edit' 
[13:48:46:575400 12-06-2020][PROC] URL (fixed-B) 'ge/edit' 
[13:48:46:576400 12-06-2020][PROC] URL bruta '/404' 
[13:48:46:577000 12-06-2020][PROC] URL (fixed-A) '/404' 
[13:48:46:577600 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:46:578500 12-06-2020][PROC] URL bruta '/forgot' 
[13:48:46:579000 12-06-2020][PROC] URL (fixed-A) '/forgot' 
[13:48:46:579300 12-06-2020][PROC] URL (fixed-B) 'got' 
[13:48:46:579600 12-06-2020][PROC] URL bruta '/forgot' 
[13:48:46:580000 12-06-2020][PROC] URL (fixed-A) '/forgot' 
[13:48:46:580300 12-06-2020][PROC] URL (fixed-B) 'got' 
[13:48:46:580600 12-06-2020][PROC] URL bruta '/forgot/reset/:code' 
[13:48:46:581000 12-06-2020][PROC] URL (fixed-A) '/forgot/reset/:code' 
[13:48:46:581400 12-06-2020][PROC] URL (fixed-B) 'got/reset/:code' 
[13:48:46:581800 12-06-2020][PROC] URL bruta '/forgot/reset' 
[13:48:46:582100 12-06-2020][PROC] URL (fixed-A) '/forgot/reset' 
[13:48:46:582400 12-06-2020][PROC] URL (fixed-B) 'got/reset' 
[13:48:46:583100 12-06-2020][PROC] URL bruta '/' 
[13:48:46:583600 12-06-2020][PROC] URL (fixed-A) '/' 
[13:48:46:584000 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:46:584300 12-06-2020][PROC] URL bruta '/reset' 
[13:48:46:584600 12-06-2020][PROC] URL (fixed-A) '/reset' 
[13:48:46:584900 12-06-2020][PROC] URL (fixed-B) 'et' 
[13:48:46:585700 12-06-2020][PROC] URL bruta '/login' 
[13:48:46:586200 12-06-2020][PROC] URL (fixed-A) '/login' 
[13:48:46:586500 12-06-2020][PROC] URL (fixed-B) 'in' 
[13:48:46:586900 12-06-2020][PROC] URL bruta '/login' 
[13:48:46:587100 12-06-2020][PROC] URL (fixed-A) '/login' 
[13:48:46:587500 12-06-2020][PROC] URL (fixed-B) 'in' 
[13:48:46:587800 12-06-2020][PROC] URL bruta '/logout' 
[13:48:46:588100 12-06-2020][PROC] URL (fixed-A) '/logout' 
[13:48:46:588300 12-06-2020][PROC] URL (fixed-B) 'out' 
[13:48:46:589100 12-06-2020][PROC] URL bruta '/zzz' 
[13:48:46:589500 12-06-2020][PROC] URL (fixed-A) '/zzz' 
[13:48:46:589800 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:46:590500 12-06-2020][PROC] URL bruta '/clean' 
[13:48:46:591100 12-06-2020][PROC] URL (fixed-A) '/clean' 
[13:48:46:591800 12-06-2020][PROC] URL (fixed-B) 'an' 
[13:48:46:592400 12-06-2020][PROC] URL bruta '/clean' 
[13:48:46:592800 12-06-2020][PROC] URL (fixed-A) '/clean' 
[13:48:46:593100 12-06-2020][PROC] URL (fixed-B) 'an' 
[13:48:46:593800 12-06-2020][PROC] URL bruta '/compesa' 
[13:48:46:594200 12-06-2020][PROC] URL (fixed-A) '/compesa' 
[13:48:46:594500 12-06-2020][PROC] URL (fixed-B) 'pesa' 
[13:48:46:595300 12-06-2020][PROC] URL bruta '/rt' 
[13:48:46:595700 12-06-2020][PROC] URL (fixed-A) '/rt' 
[13:48:46:596000 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:46:596300 12-06-2020][PROC] URL bruta '/rt/search' 
[13:48:46:596700 12-06-2020][PROC] URL (fixed-A) '/rt/search' 
[13:48:46:597000 12-06-2020][PROC] URL (fixed-B) 'search' 
[13:48:46:597300 12-06-2020][PROC] URL bruta '/rt/search' 
[13:48:46:597600 12-06-2020][PROC] URL (fixed-A) '/rt/search' 
[13:48:46:598000 12-06-2020][PROC] URL (fixed-B) 'search' 
[13:48:46:598600 12-06-2020][PROC] URL bruta '/rt/covid19' 
[13:48:46:599400 12-06-2020][PROC] URL (fixed-A) '/rt/covid19' 
[13:48:46:600000 12-06-2020][PROC] URL (fixed-B) 'covid19' 
[13:48:46:600700 12-06-2020][PROC] URL bruta '/rt/covid19/links' 
[13:48:46:601100 12-06-2020][PROC] URL (fixed-A) '/rt/covid19/links' 
[13:48:46:601400 12-06-2020][PROC] URL (fixed-B) 'covid19/links' 
[13:48:46:602100 12-06-2020][PROC] URL bruta '/sigs' 
[13:48:46:602600 12-06-2020][PROC] URL (fixed-A) '/sigs' 
[13:48:46:602900 12-06-2020][PROC] URL (fixed-B) 's' 
[13:48:46:603800 12-06-2020][PROC] URL bruta '/sigs/sipac' 
[13:48:46:604200 12-06-2020][PROC] URL (fixed-A) '/sigs/sipac' 
[13:48:46:604500 12-06-2020][PROC] URL (fixed-B) 's/sipac' 
[13:48:46:605200 12-06-2020][PROC] URL bruta '/zzz' 
[13:48:46:605600 12-06-2020][PROC] URL (fixed-A) '/zzz' 
[13:48:46:605900 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:46:606800 12-06-2020][ERROR] Não foi possível encontrar uma rota para o endereço solicitado (/new/404). 
[13:48:46:607300 12-06-2020][INFO] Redirecionamento para página de erro (404) solicitado... 
[13:48:46:607600 12-06-2020][INFO] Redirecionamento via GET solicitado para '../new/404' 
[13:48:46:630400 12-06-2020][INFO] @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
[13:48:46:630900 12-06-2020][INFO] Applicacao inicializada - application\core\Application::__construct 
[13:48:46:631200 12-06-2020][INFO] Configuracao inicializada 
[13:48:46:631500 12-06-2020][INFO] Constantes fundamentais registradas 
[13:48:46:632300 12-06-2020][INFO] Controladora mae inicializada - application\core\Controller::__construct 
[13:48:46:633300 12-06-2020][INFO] Controle de acesso inicializado - application\core\Access::__construct 
[13:48:46:633600 12-06-2020][INFO] Rota inicializado - application\core\Route::__construct 
[13:48:46:633900 12-06-2020][PROC] URL bruta '/new/404' 
[13:48:46:634200 12-06-2020][PROC] URL (fixed-A) '/new/404' 
[13:48:46:634500 12-06-2020][PROC] URL (fixed-B) '/404' 
[13:48:46:635400 12-06-2020][INFO] Parametros da Rota => method='GET' | raw_url='/new/404' | platform='' | url='/404' | parameters[0]='' | parameters[1]='404' 
[13:48:46:635800 12-06-2020][INFO] Execucao da aplicacao - application\core\Application::Run 
[13:48:46:636200 12-06-2020][INFO] Execucao da controladora mae - application\core\Controller::Run 
[13:48:46:636500 12-06-2020][INFO] URL (ROTA) SOLICITADA >>> '/404' <<< 
[13:48:46:651600 12-06-2020][INFO] Controladoras encontradas: 26 
[13:48:46:652500 12-06-2020][PROC] URL bruta '/admin' 
[13:48:46:652900 12-06-2020][PROC] URL (fixed-A) '/admin' 
[13:48:46:653300 12-06-2020][PROC] URL (fixed-B) 'in' 
[13:48:46:654200 12-06-2020][PROC] URL bruta '/admin/users' 
[13:48:46:654600 12-06-2020][PROC] URL (fixed-A) '/admin/users' 
[13:48:46:654900 12-06-2020][PROC] URL (fixed-B) 'in/users' 
[13:48:46:655200 12-06-2020][PROC] URL bruta '/admin/users/create' 
[13:48:46:655500 12-06-2020][PROC] URL (fixed-A) '/admin/users/create' 
[13:48:46:655800 12-06-2020][PROC] URL (fixed-B) 'in/users/create' 
[13:48:46:656200 12-06-2020][PROC] URL bruta '/admin/users/create' 
[13:48:46:656500 12-06-2020][PROC] URL (fixed-A) '/admin/users/create' 
[13:48:46:656800 12-06-2020][PROC] URL (fixed-B) 'in/users/create' 
[13:48:46:657100 12-06-2020][PROC] URL bruta '/admin/users/:id' 
[13:48:46:657400 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id' 
[13:48:46:657700 12-06-2020][PROC] URL (fixed-B) 'in/users/:id' 
[13:48:46:658200 12-06-2020][PROC] URL bruta '/admin/users/:id/delete' 
[13:48:46:659000 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/delete' 
[13:48:46:659600 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/delete' 
[13:48:46:660400 12-06-2020][PROC] URL bruta '/admin/users/:id/edit' 
[13:48:46:660900 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/edit' 
[13:48:46:661400 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/edit' 
[13:48:46:661800 12-06-2020][PROC] URL bruta '/admin/users/:id/edit' 
[13:48:46:662100 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/edit' 
[13:48:46:662300 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/edit' 
[13:48:46:663100 12-06-2020][PROC] URL bruta '/admin/zzz' 
[13:48:46:663400 12-06-2020][PROC] URL (fixed-A) '/admin/zzz' 
[13:48:46:663800 12-06-2020][PROC] URL (fixed-B) 'in/zzz' 
[13:48:46:664500 12-06-2020][PROC] URL bruta '/dev/docs' 
[13:48:46:664900 12-06-2020][PROC] URL (fixed-A) '/dev/docs' 
[13:48:46:665200 12-06-2020][PROC] URL (fixed-B) '/docs' 
[13:48:46:665400 12-06-2020][PROC] URL bruta '/dev/docs/:page' 
[13:48:46:665700 12-06-2020][PROC] URL (fixed-A) '/dev/docs/:page' 
[13:48:46:666000 12-06-2020][PROC] URL (fixed-B) '/docs/:page' 
[13:48:46:666700 12-06-2020][PROC] URL bruta '/dev' 
[13:48:46:667200 12-06-2020][PROC] URL (fixed-A) '/dev' 
[13:48:46:667500 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:46:668200 12-06-2020][PROC] URL bruta '/dev/manutencao' 
[13:48:46:668600 12-06-2020][PROC] URL (fixed-A) '/dev/manutencao' 
[13:48:46:668800 12-06-2020][PROC] URL (fixed-B) '/manutencao' 
[13:48:46:669100 12-06-2020][PROC] URL bruta '/dev/manutencao' 
[13:48:46:669400 12-06-2020][PROC] URL (fixed-A) '/dev/manutencao' 
[13:48:46:669700 12-06-2020][PROC] URL (fixed-B) '/manutencao' 
[13:48:46:670400 12-06-2020][PROC] URL bruta '/dev/models' 
[13:48:46:670800 12-06-2020][PROC] URL (fixed-A) '/dev/models' 
[13:48:46:671000 12-06-2020][PROC] URL (fixed-B) '/models' 
[13:48:46:671400 12-06-2020][PROC] URL bruta '/dev/models/initialize' 
[13:48:46:671600 12-06-2020][PROC] URL (fixed-A) '/dev/models/initialize' 
[13:48:46:671900 12-06-2020][PROC] URL (fixed-B) '/models/initialize' 
[13:48:46:672600 12-06-2020][PROC] URL bruta '/dev/modules' 
[13:48:46:673000 12-06-2020][PROC] URL (fixed-A) '/dev/modules' 
[13:48:46:673200 12-06-2020][PROC] URL (fixed-B) '/modules' 
[13:48:46:673500 12-06-2020][PROC] URL bruta '/dev/modules/:action/:key' 
[13:48:46:673800 12-06-2020][PROC] URL (fixed-A) '/dev/modules/:action/:key' 
[13:48:46:674100 12-06-2020][PROC] URL (fixed-B) '/modules/:action/:key' 
[13:48:46:675300 12-06-2020][PROC] URL bruta '/dev/repository' 
[13:48:46:676000 12-06-2020][PROC] URL (fixed-A) '/dev/repository' 
[13:48:46:676500 12-06-2020][PROC] URL (fixed-B) '/repository' 
[13:48:46:676900 12-06-2020][PROC] URL bruta '/dev/repository/:repository' 
[13:48:46:677300 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository' 
[13:48:46:677600 12-06-2020][PROC] URL (fixed-B) '/repository/:repository' 
[13:48:46:677900 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/view' 
[13:48:46:678200 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/view' 
[13:48:46:678500 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/view' 
[13:48:46:678700 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/delete' 
[13:48:46:679000 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/delete' 
[13:48:46:679200 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/delete' 
[13:48:46:679500 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/edit' 
[13:48:46:679800 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/edit' 
[13:48:46:680100 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/edit' 
[13:48:46:680500 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/edit' 
[13:48:46:680800 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/edit' 
[13:48:46:681100 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/edit' 
[13:48:46:681300 12-06-2020][PROC] URL bruta '/dev/repository/sheet/:repository' 
[13:48:46:681600 12-06-2020][PROC] URL (fixed-A) '/dev/repository/sheet/:repository' 
[13:48:46:681900 12-06-2020][PROC] URL (fixed-B) '/repository/sheet/:repository' 
[13:48:46:682600 12-06-2020][PROC] URL bruta '/dev/tools' 
[13:48:46:683000 12-06-2020][PROC] URL (fixed-A) '/dev/tools' 
[13:48:46:683400 12-06-2020][PROC] URL (fixed-B) '/tools' 
[13:48:46:684100 12-06-2020][PROC] URL bruta '/dev/tools/modules' 
[13:48:46:684500 12-06-2020][PROC] URL (fixed-A) '/dev/tools/modules' 
[13:48:46:684800 12-06-2020][PROC] URL (fixed-B) '/tools/modules' 
[13:48:46:685100 12-06-2020][PROC] URL bruta '/dev/tools/modules' 
[13:48:46:685400 12-06-2020][PROC] URL (fixed-A) '/dev/tools/modules' 
[13:48:46:685800 12-06-2020][PROC] URL (fixed-B) '/tools/modules' 
[13:48:46:686800 12-06-2020][PROC] URL bruta '/dev/tools/repository' 
[13:48:46:687300 12-06-2020][PROC] URL (fixed-A) '/dev/tools/repository' 
[13:48:46:687600 12-06-2020][PROC] URL (fixed-B) '/tools/repository' 
[13:48:46:687900 12-06-2020][PROC] URL bruta '/dev/tools/repository/save' 
[13:48:46:688100 12-06-2020][PROC] URL (fixed-A) '/dev/tools/repository/save' 
[13:48:46:688400 12-06-2020][PROC] URL (fixed-B) '/tools/repository/save' 
[13:48:46:689400 12-06-2020][PROC] URL bruta '/dev/users' 
[13:48:46:690000 12-06-2020][PROC] URL (fixed-A) '/dev/users' 
[13:48:46:690600 12-06-2020][PROC] URL (fixed-B) '/users' 
[13:48:46:691900 12-06-2020][PROC] URL bruta '/dev/users/create' 
[13:48:46:692300 12-06-2020][PROC] URL (fixed-A) '/dev/users/create' 
[13:48:46:692700 12-06-2020][PROC] URL (fixed-B) '/users/create' 
[13:48:46:693000 12-06-2020][PROC] URL bruta '/dev/users/create' 
[13:48:46:693300 12-06-2020][PROC] URL (fixed-A) '/dev/users/create' 
[13:48:46:693500 12-06-2020][PROC] URL (fixed-B) '/users/create' 
[13:48:46:693900 12-06-2020][PROC] URL bruta '/dev/users/:id' 
[13:48:46:694100 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id' 
[13:48:46:694400 12-06-2020][PROC] URL (fixed-B) '/users/:id' 
[13:48:46:694700 12-06-2020][PROC] URL bruta '/dev/users/:id/delete' 
[13:48:46:695000 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id/delete' 
[13:48:46:695300 12-06-2020][PROC] URL (fixed-B) '/users/:id/delete' 
[13:48:46:695700 12-06-2020][PROC] URL bruta '/dev/users/:id/edit' 
[13:48:46:696000 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id/edit' 
[13:48:46:696400 12-06-2020][PROC] URL (fixed-B) '/users/:id/edit' 
[13:48:46:696700 12-06-2020][PROC] URL bruta '/dev/users/:id/edit' 
[13:48:46:697100 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id/edit' 
[13:48:46:697600 12-06-2020][PROC] URL (fixed-B) '/users/:id/edit' 
[13:48:46:698600 12-06-2020][PROC] URL bruta '/dev/zzz' 
[13:48:46:699100 12-06-2020][PROC] URL (fixed-A) '/dev/zzz' 
[13:48:46:699700 12-06-2020][PROC] URL (fixed-B) '/zzz' 
[13:48:46:700600 12-06-2020][PROC] URL bruta '/badge' 
[13:48:46:701100 12-06-2020][PROC] URL (fixed-A) '/badge' 
[13:48:46:701400 12-06-2020][PROC] URL (fixed-B) 'ge' 
[13:48:46:701800 12-06-2020][PROC] URL bruta '/badge/edit' 
